Date,open,high,low,close,close t-3,close t-5,close t-7,close t-12,close t-30,close t+3,close t+5,close t+7,close t+12,close t+30,volume,stoch_k,stoch_k_smooth,stoch_d,ma_5,ma_13, fng_value,fng_classification,target
2018-03-19,0.07845576709860422,0.08195571649860403,0.07898459382208622,0.08286351245726185,0.07837304724713041,0.07823787744564667,0.09277712167661686,0.10459819132249895,0.12243013129856353,0.08348214166422463,0.07884429577384522,0.0711935702974677,0.0534995356742287,0.0705352651298756,0.01093378145258325,0.9646134764536904,0.48330176808541,0.2926723387012423,0.07970888424480832,0.08947626957202962,0.26666666666666666,2,1
2018-03-20,0.08268817222405744,0.0876488344508321,0.08226813953776163,0.08720831914354167,0.07189822656359002,0.07872055658752586,0.09261746837006438,0.09572892413922168,0.11371102961004881,0.08577985274150846,0.07634252501643171,0.06580519625418711,0.05164834250659858,0.07240922018716761,0.00987839828981498,0.916789251740708,0.7730913836319583,0.49719899438282467,0.08167170220777512,0.08814078297748604,0.35555555555555557,2,0
2018-03-21,0.08756969623399935,0.0895662805725938,0.0894913543981444,0.08745120837015176,0.07661143274638853,0.07930332075841529,0.07823787744564667,0.09483571876656383,0.12418047317857847,0.0825647377104716,0.07218529241866325,0.06754385928118847,0.05507827825039925,0.08030537284059155,0.008962824835149237,0.8605751103817879,0.924943813614928,0.7322386074661815,0.08356506096071581,0.08754960804439182,0.34444444444444444,2,0
2018-03-22,0.08759980095037528,0.08840291660237906,0.08503770181023793,0.08436626015101438,0.08286351245726185,0.07275164515620339,0.07872055658752586,0.08750555682160915,0.12695367707204852,0.07994491538381832,0.06672185865139818,0.056250851124099,0.060408664002910395,0.08101764661635003,0.007489621906554252,0.7477208802004297,0.8498929097804164,0.8577977029831922,0.08616541803797065,0.08677647067500746,0.34444444444444444,2,0
2018-03-23,0.08447882535386664,0.08504774527243339,0.08180494631619231,0.08668830516128355,0.08720831914354167,0.07752079622080874,0.07930332075841529,0.09858326779911972,0.11586555227231726,0.07559151459981336,0.06848474114903402,0.052311079811182576,0.05178592750366107,0.07968444023507942,0.008707082473334607,0.7007448106908822,0.7751354913654593,0.8584978189679132,0.0882670699397666,0.08679375940591696,0.25555555555555554,2,0
2018-03-24,0.08702395637555099,0.08681660684431772,0.08663286867054634,0.08343914042117802,0.08745120837015176,0.0838470869563871,0.07275164515620339,0.09277712167661686,0.1052111191446311,0.06987027666414,0.05703442207246919,0.0534995356742287,0.051179318949720554,0.08152303606696917,0.007875233907682298,0.3764921946740129,0.6076292648629575,0.7498161755668484,0.088387124015603,0.085638001484625,0.3,2,0
2018-03-25,0.0825827982168123,0.08204888935568352,0.08320514301490595,0.08079157283901349,0.08436626015101438,0.08824346569088848,0.07752079622080874,0.09261746837006438,0.1098139374831838,0.07171634465933371,0.05303976998384303,0.05164834250659858,0.04867168015462427,0.09249878291001531,0.0047298869223739125,0.16548534588307315,0.4061594874249891,0.597835506028553,0.087048835058573,0.08473759912294432,0.2777777777777778,2,0
2018-03-26,0.08082655476282094,0.07974326498587297,0.07485472213585795,0.07639206731887198,0.08668830516128355,0.08848923796749636,0.0838470869563871,0.07823787744564667,0.10222760461989944,0.05972571703080468,0.05424478096506236,0.05507827825039925,0.052605579235564026,0.08030408654215856,0.008612036174020595,0.24419159767552118,0.2481793079386266,0.41735067090066014,0.08474231931979118,0.08348671661338714,0.28888888888888886,2,0
2018-03-27,0.07624210295408754,0.07523156167030198,0.07289002994787891,0.07061023855352638,0.08343914042117802,0.08536767198609563,0.08824346569088848,0.07872055658752586,0.09992168684246047,0.05554256847573299,0.052367800788756115,0.060408664002910395,0.05421524890014494,0.0865430254242478,0.007052494252188667,0.029827555942194727,0.1282236482539252,0.25315211626868683,0.0818733369846796,0.08293230208146318,0.2111111111111111,1,0
2018-03-28,0.07066386550805709,0.07356391276382632,0.0730781925352677,0.07247585735096218,0.08079157283901349,0.08771727923926512,0.08848923796749636,0.07930332075841529,0.11083368749437184,0.0568044405569802,0.0558455153296756,0.05178592750366107,0.05059603853638253,0.08232722425466696,0.005779781496026868,0.13112036710086192,0.11633240455814133,0.15388505211422615,0.0789091615203176,0.08249262326330484,0.2111111111111111,1,0
2018-03-29,0.07284864742468045,0.07161293656585299,0.06156084331842909,0.06035824285622128,0.07639206731887198,0.08442954751729922,0.08536767198609563,0.07275164515620339,0.11641271817337065,0.05483889093257872,0.061250153032793846,0.051179318949720554,0.05151275686470909,0.08750184905399741,0.009876788931334103,0.052679456634808684,0.05006384800674682,0.08602962647036558,0.07409536510955353,0.08100411770260851,0.14444444444444446,1,0
2018-03-30,0.060443726794538945,0.060721863934935914,0.05527116246774627,0.056130792623008616,0.07061023855352638,0.08175055379977905,0.08771727923926512,0.07752079622080874,0.11131868925257721,0.05848070910198091,0.05250730233649251,0.04867168015462427,0.053424944346620526,0.0885126279552357,0.0096707233762295,0.11190307108200001,0.07846427153587844,0.068986818765519,0.06895206533291556,0.07970130516081309,0.07777777777777778,1,1
2018-03-31,0.05615878466404999,0.059677629917263476,0.05811318947450585,0.05740602857361464,0.07247585735096218,0.07729882696641957,0.08442954751729922,0.0838470869563871,0.11991652911616646,0.06414037655158367,0.051892243762145164,0.052605579235564026,0.06660995768357786,0.08595659917235085,0.004682162235137491,0.18697717087872331,0.09779228771186836,0.0626367463354152,0.06499230055733288,0.07811442415526518,0.12222222222222223,1,1
2018-04-01,0.05785727866211341,0.057448335561829884,0.05278567153526319,0.05541966277553824,0.06035824285622128,0.07144836896773275,0.08175055379977905,0.08824346569088848,0.12202130528365762,0.05498497516842627,0.04934967371055093,0.05421524890014494,0.06670602460241494,0.08421650304111711,0.004621337605239077,0.1988445379115347,0.14836949342733668,0.09630686685757017,0.06182412484182074,0.07584682679635218,0.12222222222222223,1,1
2018-04-02,0.05542734655511127,0.05857922167037933,0.05737036026776082,0.059100049658019765,0.056130792623008616,0.07333613231371387,0.07729882696641957,0.08848923796749636,0.12829053252400627,0.05434089369913105,0.05333837176736476,0.05059603853638253,0.06799857276799959,0.08589031285853821,0.004050547874481739,0.37951951148581964,0.24097226586051282,0.1519665772568479,0.05903444065028755,0.07352433055809918,0.06666666666666668,1,0
2018-04-03,0.059380971807019366,0.06458071258429182,0.0614201637543044,0.06481965587442372,0.05740602857361464,0.06107468398603709,0.07144836896773275,0.08536767198609563,0.1286465000418678,0.05167834687364444,0.05497046403285628,0.05151275686470909,0.07290746508888182,0.09316252688293819,0.007401444066789801,0.9254732327174319,0.49651255573976866,0.288530041355864,0.059964921534469716,0.07165435789527738,0.1888888888888889,1,0
2018-04-04,0.06482067055825752,0.06365408947703499,0.05716937842315556,0.05556729411800006,0.05541966277553824,0.0567970547038992,0.07333613231371387,0.08771727923926512,0.12959007430975636,0.055855260442784944,0.05130083828798563,0.053424944346620526,0.0690355530090575,0.092545453172725,0.005781821880133795,0.3256444110517013,0.5403888578803858,0.422798416195181,0.05984739720192384,0.06927479161455333,0.1888888888888889,1,1
2018-04-05,0.05548556100665838,0.055519055731403,0.05465192048217067,0.054916391497226796,0.059100049658019765,0.05808742746833545,0.06107468398603709,0.08442954751729922,0.11725681463220353,0.05756436658035665,0.05223032644708916,0.06660995768357786,0.06679378650745649,0.09479882432323225,0.007802599469845595,0.28344652014384814,0.5071449161375299,0.5139637320443915,0.05932815370245887,0.06664958019750472,0.13333333333333333,1,1
2018-04-06,0.054983448237188294,0.05436070830518721,0.05354733168223516,0.05222564694198112,0.06481965587442372,0.056077483877247564,0.0567970547038992,0.08175055379977905,0.10459819132249895,0.05372158145370775,0.054169150584779495,0.06670602460241494,0.0705352651298756,0.09188744161673174,0.0024225081839613985,0.06414610538036997,0.2091016425517982,0.41552421674474693,0.058662003613961226,0.0640705092509454,0.15555555555555556,1,1
2018-04-07,0.05213496007350741,0.05729035518065168,0.05442577920326956,0.05644679615757944,0.05556729411800006,0.05980155626831034,0.05808742746833545,0.07729882696641957,0.09572892413922168,0.054694929560988696,0.0675378303587463,0.06799857276799959,0.07240922018716761,0.08785303648921061,0.0030253048773766014,0.3515805012348265,0.2180762550733987,0.30513071761364086,0.05810863595824845,0.062058978363465335,0.16666666666666669,1,0
2018-04-08,0.05658118068455149,0.05821637067105783,0.05900667393016547,0.058174002601420124,0.054916391497226796,0.06558905314795879,0.056077483877247564,0.07144836896773275,0.09483571876656383,0.05672524139044937,0.06763523548394285,0.07290746508888182,0.08030537284059155,0.0858745696842389,0.002094072541221183,0.5012069531852761,0.2934274547061901,0.23193153710579337,0.05672260572338713,0.060553678053308364,0.13333333333333333,1,0
2018-04-09,0.058491022691452475,0.05922630397651291,0.054923960729043916,0.054290520419047666,0.05222564694198112,0.05622686757631859,0.05980155626831034,0.07333613231371387,0.08750555682160915,0.07072475179560173,0.06894578876716895,0.0690355530090575,0.08101764661635003,0.08716825035170475,0.005661320060570135,0.3245345373790955,0.3835291340956354,0.2916737282844505,0.05645631934383547,0.0592052320382949,0.17777777777777778,1,1
2018-04-10,0.054668263706620555,0.05458712709164506,0.05559114163672374,0.05527417677954989,0.05644679615757944,0.055568238862356414,0.06558905314795879,0.06107468398603709,0.09858326779911972,0.07082675319639523,0.07392306166069063,0.06679378650745649,0.07968444023507942,0.08314173079283801,0.00387617373597088,0.4307005761964557,0.4109068926724698,0.35771907878844955,0.056530939730803705,0.05778391229325288,0.14444444444444446,1,1
2018-04-11,0.05540600175620596,0.0560426139777692,0.057386339908462244,0.05732599064748957,0.058174002601420124,0.052845555669105676,0.05622686757631859,0.0567970547038992,0.09277712167661686,0.07219914782587525,0.06999721408016249,0.0705352651298756,0.08152303606696917,0.07451641470597035,0.004936785107186172,0.6168918888794768,0.4509371156209242,0.41166683777739643,0.05759467722862598,0.0575333670097077,0.16666666666666669,1,1
2018-04-12,0.05712491806186571,0.07016973539605126,0.05721099657828989,0.07147376301272655,0.054290520419047666,0.057116809141720695,0.055568238862356414,0.05808742746833545,0.09261746837006438,0.07741128431506156,0.06772421990700483,0.07240922018716761,0.09249878291001531,0.075424107973009,0.017189135735095694,0.9919336729196916,0.6818758807330628,0.513851924642927,0.06072873035235742,0.05880110748843415,0.14444444444444446,1,1
2018-04-13,0.0716508862090883,0.07449068407031503,0.07228314359358065,0.07157684466041266,0.05527417677954989,0.05886451720518271,0.052845555669105676,0.056077483877247564,0.07823787744564667,0.07330018696050672,0.07151781709996802,0.08030537284059155,0.08030408654215856,0.07856027133067293,0.013908546736459118,0.8107715318027561,0.8133910602839215,0.6517045410797285,0.06352405288329632,0.05997199661312807,0.20000000000000004,1,1
2018-04-14,0.07124508003228974,0.07383433931218927,0.073661032157524,0.07296377364944438,0.05732599064748957,0.05493493881074879,0.057116809141720695,0.05980155626831034,0.07872055658752586,0.07091993654565745,0.0734178762376802,0.08101764661635003,0.0865430254242478,0.07845789875321331,0.00651572318219029,0.8663884426151345,0.8997238451964698,0.8054159908027114,0.06741858251000588,0.06142161027679131,0.20000000000000004,1,0
2018-04-15,0.07315984199283862,0.07683470686110425,0.07608749578085908,0.07823110932415585,0.07147376301272655,0.0559302709895141,0.05886451720518271,0.06558905314795879,0.07930332075841529,0.07489254298651668,0.08142402181920169,0.07968444023507942,0.08232722425466696,0.07550271199246789,0.006668145906394328,0.9939229005862268,0.90041217359903,0.8802656424964778,0.07220652453757945,0.06300234843398314,0.20000000000000004,1,0
2018-04-16,0.07835516304642015,0.07733141140665478,0.07492276696952169,0.07407647335044609,0.07157684466041266,0.0580064395068961,0.05493493881074879,0.05622686757631859,0.07275164515620339,0.07688226060400385,0.08214621752550552,0.08152303606696917,0.08750184905399741,0.07347613482980175,0.0077795844667072605,0.8002861080319962,0.896783923743214,0.9088280689100263,0.07570003744309498,0.06376720959974541,0.20000000000000004,1,1
2018-04-17,0.07427082152602271,0.07603859540739769,0.0742263080837869,0.07167101486890132,0.07296377364944438,0.07232214330184472,0.0559302709895141,0.055568238862356414,0.07752079622080874,0.08526619381720979,0.0807944396601121,0.09249878291001531,0.0885126279552357,0.06954595482911385,0.01142731020764067,0.23383688499290572,0.6779033951241424,0.8328535787751027,0.07574117666979091,0.06509780844308971,0.23333333333333336,2,1
2018-04-18,0.07231658743735062,0.07470071202172754,0.07429419064837196,0.07568569323945816,0.07823110932415585,0.07242644850953915,0.0580064395068961,0.052845555669105676,0.0838470869563871,0.08602246792025511,0.08265864702055428,0.08030408654215856,0.08595659917235085,0.07178872100830139,0.010361439735356694,0.6044362292051756,0.5431301145991094,0.710482885459748,0.07659812603610208,0.06681390929349318,0.2111111111111111,1,1
2018-04-19,0.07561649634808379,0.07623178792606927,0.07829430116134165,0.07769648298200159,0.07407647335044609,0.07382984008801774,0.07232214330184472,0.057116809141720695,0.08824346569088848,0.08460690343580382,0.09378728535219147,0.0865430254242478,0.08421650304111711,0.07173445878853618,0.0118937167119559,0.8429994223591888,0.5579101158596422,0.5944170999758588,0.07758518900166211,0.0689184828574608,0.22222222222222224,1,1
2018-04-20,0.0775765653817834,0.08505700772442554,0.07996796762024078,0.08616920632682178,0.07167101486890132,0.07915969805866316,0.07242644850953915,0.05886451720518271,0.08848923796749636,0.08655907753086242,0.08142271760270944,0.08232722425466696,0.08589031285853821,0.07554380363479975,0.01584407687223271,0.965548285067256,0.8111027230313153,0.6400384618510254,0.07924077378783381,0.07137435036810333,0.23333333333333336,2,1
2018-04-21,0.086207424068306,0.08683771041493665,0.0864184416737068,0.08693348975859601,0.07568569323945816,0.07495574732776158,0.07382984008801774,0.05493493881074879,0.08536767198609563,0.0982128451992538,0.08774856452545884,0.08750184905399741,0.09316252688293819,0.07419428083753687,0.013288194943015067,0.908598623964615,0.9163514177009577,0.7678684171207455,0.08192225787069962,0.07375065463582184,0.3,2,1
2018-04-22,0.0873789130314156,0.08689946503485874,0.0884355081386076,0.08550293372379637,0.07769648298200159,0.07252173650090836,0.07915969805866316,0.0559302709895141,0.08771727923926512,0.08526482805838678,0.08347403750098736,0.0885126279552357,0.092545453172725,0.06879373589440944,0.010648730819274534,0.8214643668401311,0.9088996862506856,0.8880839051176392,0.08480706948386524,0.07632963633102777,0.28888888888888886,2,1
2018-04-23,0.08537184194053413,0.08624555074413576,0.08858108668348891,0.08747578233884772,0.08616920632682178,0.07658406835790782,0.07495574732776158,0.0580064395068961,0.08442954751729922,0.0918891740157852,0.08872074451028344,0.08595659917235085,0.09479882432323225,0.06186485169957774,0.011497158425218887,0.917993907659678,0.8924445417811214,0.9159438396013574,0.08726603315412565,0.07899035181248773,0.25555555555555554,2,1
2018-04-24,0.08752145668847616,0.0979923850195889,0.09078109994396347,0.09925296935455076,0.08693348975859601,0.07861872580114626,0.07252173650090836,0.07232214330184472,0.08175055379977905,0.08741294400893562,0.08974560350038097,0.08421650304111711,0.09188744161673174,0.06228749161459256,0.022282022730618148,0.9764054485412631,0.9159075993429543,0.9157918298409823,0.09176189543317376,0.08245464371343952,0.26666666666666666,2,0
2018-04-25,0.09929771074144267,0.09818526631987354,0.08875564184956475,0.08616782610391578,0.08550293372379637,0.08719201879807245,0.07658406835790782,0.07242644850953915,0.07729882696641957,0.09290722845671331,0.08715396939139985,0.08589031285853821,0.08785303648921061,0.060752706889218674,0.023443655916823257,0.1770903497033248,0.6929361691097033,0.8418233652689328,0.0917616075712285,0.08366876706142856,0.6555555555555556,4,1
2018-04-26,0.08649204638680799,0.09114666236138017,0.08760436591756063,0.09286232726585343,0.08747578233884772,0.08796537413219918,0.07861872580114626,0.07382984008801774,0.07144836896773275,0.09398044767792793,0.08538963382647649,0.09316252688293819,0.0858745696842389,0.05897366527662547,0.017373908918488938,0.5444935492409856,0.5636945999364285,0.7292250489036362,0.09299813733061582,0.08542751828252382,0.4666666666666667,3,1
2018-04-27,0.09299402013008784,0.09257256127086058,0.0917182579630875,0.08833869169870932,0.09925296935455076,0.08651783766302412,0.08719201879807245,0.07915969805866316,0.07333613231371387,0.09126652159932733,0.08708675971325155,0.092545453172725,0.08716825035170475,0.05915034256084681,0.01333916482660324,0.2553056198137854,0.31417389320969835,0.5231285798649802,0.09358956847071834,0.08669789849398646,0.5555555555555556,4,1
2018-04-28,0.08759717597510586,0.09312829357046673,0.09084693482731745,0.09389116342289279,0.08616782610391578,0.08851410362463558,0.08796537413219918,0.07495574732776158,0.06107468398603709,0.08941893197066231,0.09446027523844622,0.09479882432323225,0.08314173079283801,0.0558254918064188,0.014026405030254827,0.6102652042644446,0.4640645068811483,0.444739018224125,0.09492757269473723,0.08799183858353515,0.5444444444444444,3,0
2018-04-29,0.09385079705817823,0.09494026629890334,0.09498867533758701,0.0949757485833962,0.09286232726585343,0.10043108366234027,0.08651783766302412,0.07252173650090836,0.0567970547038992,0.09119614048432775,0.09383460572883331,0.09188744161673174,0.07451641470597035,0.060644608885581805,0.01703613781969785,0.6796007933493691,0.5108153916973551,0.42662765435577066,0.09403550730004087,0.08971867872699338,0.6222222222222222,4,0
2018-04-30,0.09507498052483973,0.09411546347390587,0.09456297400029393,0.09223308064252377,0.08833869169870932,0.08719062219217696,0.08851410362463558,0.07658406835790782,0.05808742746833545,0.09891759159713914,0.09611936620295344,0.08785303648921061,0.075424107973009,0.059698683193923754,0.016521605024064585,0.6383139129738038,0.6433469721861979,0.5393708970695424,0.09530048845799421,0.09141765633337173,0.6,4,1
2018-05-01,0.09239252579691634,0.09075771347732559,0.09019904848580368,0.09036592409674161,0.09389116342289279,0.09396458583925418,0.10043108366234027,0.07861872580114626,0.056077483877247564,0.09826239849220225,0.0931674281117287,0.0858745696842389,0.07856027133067293,0.06095357217658194,0.013760749079041077,0.355942489528233,0.5553442006009853,0.570634597904048,0.09477983380921073,0.09263063676819672,0.5666666666666667,4,1
2018-05-02,0.0901366220503495,0.09076742052701336,0.09216278251350854,0.09216195415559612,0.0949757485833962,0.0893872555582941,0.08719062219217696,0.08719201879807245,0.05980155626831034,0.10065497042686791,0.08907682396519351,0.08716825035170475,0.07845789875321331,0.06163048672693815,0.013315805591394956,0.5384889853936576,0.5065155687723919,0.5691618894396661,0.09557722078433051,0.09382587229852832,0.5222222222222223,3,1
2018-05-03,0.09212372832932447,0.09898972139033466,0.09490069458854145,0.0999651793764693,0.09223308064252377,0.09500563409034837,0.09396458583925418,0.08796537413219918,0.06558905314795879,0.09756373862820214,0.087070797237488,0.08314173079283801,0.07550271199246789,0.06309082693050326,0.02092730771686989,0.9399637265823875,0.6108948400980073,0.5580468899507209,0.0968440292398493,0.09496578934419878,0.5555555555555556,4,0
2018-05-04,0.09921276654172323,0.09869941391501572,0.10119607031117636,0.09930304744216191,0.09036592409674161,0.09610309307522114,0.0893872555582941,0.08651783766302412,0.05622686757631859,0.09328011030580824,0.08838249879827792,0.07451641470597035,0.07347613482980175,0.06419037440512193,0.015211167963621585,0.8924584658604713,0.7965443718984028,0.6406590207475094,0.09774653901686323,0.09598784625893461,0.5666666666666667,4,0
2018-05-05,0.09928619084997445,0.10151144988006458,0.1029235405603095,0.10172095793470644,0.09216195415559612,0.09332787017540214,0.09500563409034837,0.08851410362463558,0.055568238862356414,0.0911794247839503,0.08429989006589073,0.075424107973009,0.06954595482911385,0.06124421270566445,0.013585253979687047,0.9009272998044965,0.9219581644882985,0.7829499564099055,0.09972534896246182,0.09732788963090866,0.6444444444444445,4,0
2018-05-06,0.10151381986292463,0.10114176689615367,0.0992858232626471,0.09859698841362878,0.0999651793764693,0.09143855082828747,0.09610309307522114,0.10043108366234027,0.052845555669105676,0.09255302187500278,0.07555442384847183,0.07856027133067293,0.07178872100830139,0.0629520884593025,0.012350756867598603,0.6737801459658797,0.8298512016123115,0.8579434834829198,0.10144203557544512,0.09824679925239285,0.6888888888888889,4,0
2018-05-07,0.09844738375258583,0.09697925061072532,0.0955871855165853,0.09426799428107639,0.09930304744216191,0.093255899430288,0.09332787017540214,0.08719062219217696,0.057116809141720695,0.08827776624800221,0.07647476122773045,0.07845789875321331,0.07173445878853618,0.06324158250499909,0.01284419882909992,0.23811356735121048,0.6034295675825437,0.7918008046153083,0.10188127535667243,0.09783490673578338,0.5666666666666667,4,0
2018-05-08,0.09438009707151046,0.09389709190573883,0.09394516152803059,0.09214506142742053,0.10172095793470644,0.10115174748491013,0.09143855082828747,0.09396458583925418,0.05886451720518271,0.07911962592459645,0.07965461115097161,0.07550271199246789,0.07554380363479975,0.0635889180356657,0.012906978520626384,0.12793938460245655,0.3359541318543129,0.5910918186680725,0.10025029650895043,0.09832878653728247,0.6333333333333333,4,0
2018-05-09,0.0919664548110376,0.0925617871867033,0.09242358755845731,0.09353320561270644,0.09859698841362878,0.10048175616754826,0.093255899430288,0.0893872555582941,0.05493493881074879,0.08008339145230933,0.07955081252970991,0.07347613482980175,0.07419428083753687,0.06282552787870094,0.012364002446905572,0.3146809956148477,0.21169578341082598,0.3793708402520374,0.09904692719408117,0.09838421906533953,0.5333333333333333,3,0
2018-05-10,0.09353668501750628,0.09288472813288098,0.09256442166456169,0.08921267284666472,0.09426799428107639,0.1029283668084586,0.10115174748491013,0.09500563409034837,0.0559302709895141,0.08341328960529865,0.0765544601964184,0.06954595482911385,0.06879373589440944,0.06149490108504865,0.011444031942423246,0.013560866966777168,0.13399426932754513,0.21858716397408226,0.09643817518640155,0.09845643332703488,0.6444444444444445,4,0
